;price;propertyType;operation;size;exterior;rooms;bathrooms;municipality;status;newDevelopment;floor;district;neighborhood;hasLift;hasParkingSpace;typology;subTypology;priceByArea
117;710.0;flat;rent;78.0;True;3;1;Parla;good;False;4;Fuentebella-San Felix-El Leguario;Unknown;False;Unknown;flat;Unknown;9.0
118;720.0;flat;rent;47.0;True;2;1;Madrid;good;False;1;San Blas;Amposta;False;Unknown;flat;Unknown;15.0
119;750.0;studio;rent;43.0;True;0;1;Madrid;good;False;Unknown;Tetuán;Valdeacederas;True;Unknown;flat;studio;17.0
120;695.0;studio;rent;40.0;True;0;1;Madrid;good;False;Unknown;Barajas;Casco Histórico de Barajas;True;True;flat;studio;17.0
121;630.0;flat;rent;54.0;True;1;2;El Álamo;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;13.294985250737463
122;750.0;flat;rent;90.0;True;3;1;Algete;good;False;Unknown;Unknown;Unknown;True;Unknown;flat;Unknown;8.0
123;730.0;flat;rent;50.0;True;1;1;Madrid;good;False;2;Villa de Vallecas;Casco Histórico de Vallecas;True;True;flat;Unknown;15.0
124;600.0;flat;rent;90.0;True;3;1;Valdemoro;good;False;Unknown;Centro;Unknown;True;Unknown;flat;Unknown;7.0
125;650.0;studio;rent;45.0;True;0;1;Madrid;good;False;bj;Ciudad Lineal;Pueblo Nuevo;True;Unknown;flat;studio;14.0
126;750.0;flat;rent;38.0;False;1;1;Madrid;good;False;bj;Centro;Huertas-Cortes;True;Unknown;flat;Unknown;20.0
127;730.0;flat;rent;50.0;True;1;1;Rivas-Vaciamadrid;good;False;Unknown;Rivas Futura;Unknown;True;True;flat;Unknown;15.0
128;735.0;studio;rent;30.0;True;0;1;Madrid;good;False;2;Fuencarral;Las Tablas;True;True;flat;studio;25.0
129;610.0;flat;rent;72.0;False;1;1;Pinto;good;False;bj;San José - Buenos Aires;Unknown;True;True;flat;Unknown;8.0
130;580.0;chalet;rent;54.0;False;3;2;Los Santos de la Humosa;good;False;Unknown;Unknown;Unknown;Unknown;Unknown;chalet;Unknown;11.0
131;725.0;flat;rent;50.0;True;1;1;Villanueva del Pardillo;good;False;en;Centro;Unknown;False;Unknown;flat;Unknown;15.0
132;750.0;flat;rent;48.0;True;1;1;Madrid;good;False;1;Carabanchel;Vista Alegre;False;Unknown;flat;Unknown;16.0
133;750.0;flat;rent;70.0;True;3;1;Alcalá de Henares;good;False;2;San Isidro - Los Almendros;Unknown;False;Unknown;flat;Unknown;11.0
134;750.0;flat;rent;49.0;True;1;1;Madrid;good;False;7;Hortaleza;Pinar del Rey;True;Unknown;flat;Unknown;15.0
135;730.0;flat;rent;60.0;True;3;1;Parla;good;False;3;Reyes;Unknown;False;Unknown;flat;Unknown;12.0
136;560.0;flat;rent;26.0;False;1;1;Madrid;good;False;bj;Centro;Lavapiés-Embajadores;False;Unknown;flat;Unknown;22.0
137;700.0;studio;rent;23.0;True;0;1;Madrid;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;13.294985250737463
138;750.0;flat;rent;80.0;True;3;1;San Fernando de Henares;good;False;2;Parque Roma - Coronas;Unknown;True;True;flat;Unknown;9.0
139;730.0;flat;rent;70.0;True;3;1;Pinto;good;False;3;Parque Europa - Los Pitufos;Unknown;False;Unknown;flat;Unknown;10.0
140;730.0;flat;rent;52.0;True;2;1;Madrid;good;False;4;Vicálvaro;Ambroz;False;Unknown;flat;Unknown;14.0
141;740.0;flat;rent;64.0;True;2;1;Madrid;good;False;3;Villaverde;Villaverde Alto;False;Unknown;flat;Unknown;12.0
142;720.0;flat;rent;65.0;True;2;1;Madrid;good;False;2;Villaverde;Los Rosales;False;Unknown;flat;Unknown;11.0
143;720.0;flat;rent;63.0;True;2;1;Torrejón de Ardoz;good;False;2;Noroeste;Unknown;False;Unknown;flat;Unknown;11.0
144;740.0;flat;rent;54.0;True;2;1;Madrid;good;False;1;Villaverde;Los Rosales;True;Unknown;flat;Unknown;14.0
145;720.0;flat;rent;52.0;True;2;1;Getafe;good;False;3;La Alhóndiga;Unknown;False;Unknown;flat;Unknown;14.0
146;730.0;flat;rent;45.0;True;2;1;Madrid;good;False;3;Puente de Vallecas;San Diego;False;Unknown;flat;Unknown;16.0
147;600.0;duplex;rent;80.0;False;1;1;Madrid;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;13.294985250737463
148;600.0;duplex;rent;80.0;False;1;1;Madrid;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;13.294985250737463
149;725.0;duplex;rent;71.0;True;2;1;Cobeña;good;False;1;Unknown;Unknown;False;True;flat;duplex;10.0
150;675.0;flat;rent;76.0;True;3;1;Aldea del Fresno;good;False;2;Unknown;Unknown;False;True;flat;Unknown;9.0
151;750.0;flat;rent;54.0;True;1;1;San Sebastián de los Reyes;good;False;3;Centro Urbano;Unknown;True;True;flat;Unknown;14.0
152;750.0;duplex;rent;79.0;True;2;2;Collado Villalba;good;False;1;Villalba Estación;Unknown;False;Unknown;flat;duplex;9.0
